period_begin,period_end,region_type,zipcode,state,state_code,property_type,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy
5/1/20,7/31/20,zip code,98148,Washington,WA,Townhouse,437000.0,0.0,-0.068230277,465000.0,0.0,-0.009584665
4/1/21,6/30/21,zip code,98144,Washington,WA,All Residential,705000.0,0.042899408,-0.047232921,699900.0,0.03078056,-0.031246086
8/1/21,10/31/21,zip code,98102,Washington,WA,Multi-Family (2-4 Unit),1412000.0,-0.692709467,-0.058666667,1362500.0,-0.170471842,-0.084033613
3/1/17,5/31/17,zip code,98168,Washington,WA,Single Family Residential,350000.0,0.0,0.166861144,350000.0,0.00286533,0.166666667
12/1/13,2/28/14,zip code,98127,Washington,WA,Townhouse,531550.0,0.004630505,0.212200684,529100.0,0.009443861,
4/1/17,6/30/17,zip code,98148,Washington,WA,Condo/Co-op,138000.0,0.0,-0.086092715,169900.0,0.096129032,0.11592775
10/1/14,12/31/14,zip code,98148,Washington,WA,Condo/Co-op,75000.0,0.25,0.072961373,83500.0,0.0,0.285604311
11/1/12,1/31/13,zip code,98105,Washington,WA,Townhouse,444500.0,-0.005036374,0.119647355,384950.0,-0.140544764,-0.081264916
8/1/13,10/31/13,zip code,98112,Washington,WA,All Residential,691250.0,-0.063346883,-0.075868984,664250.0,-0.099322034,-0.21848344
6/1/14,8/31/14,zip code,98109,Washington,WA,All Residential,400000.0,-0.137559293,-0.017199017,469475.0,0.031813187,0.159340659
5/1/16,7/31/16,zip code,98188,Washington,WA,All Residential,280000.0,0.171548117,0.108406072,290000.0,-0.008462262,0.160348104
10/1/23,12/31/23,zip code,98107,Washington,WA,Multi-Family (2-4 Unit),2842500.0,0.857843137,3.149635036,1420000.0,0.0,0.183333333
11/1/20,1/31/21,zip code,98110,Washington,WA,Multi-Family (2-4 Unit),657000.0,0.0,,,,
6/1/15,8/31/15,zip code,98126,Washington,WA,Townhouse,425000.0,0.022864019,0.440726804,411250.0,0.068181818,0.28515625
12/1/22,2/28/23,zip code,98199,Washington,WA,Condo/Co-op,445000.0,-0.011111111,-0.032608696,619700.0,0.406810443,0.441162791
3/1/19,5/31/19,zip code,98116,Washington,WA,All Residential,749000.0,0.026027397,-0.063515879,750000.0,0.034482759,-0.025961376
12/1/13,2/28/14,zip code,98126,Washington,WA,Townhouse,289995.0,0.0,0.124011628,319000.0,-0.090898728,0.039121795
2/1/16,4/30/16,zip code,98148,Washington,WA,Townhouse,370000.0,-0.033942559,,450000.0,0.0,
5/1/23,7/31/23,zip code,98136,Washington,WA,Condo/Co-op,450000.0,-0.1,-0.005524862,450000.0,-0.047619048,-0.042553191
5/1/14,7/31/14,zip code,98103,Washington,WA,Townhouse,457975.0,0.07128655,0.211574074,449419.0,-0.000680416,0.161364429
4/1/20,6/30/20,zip code,98119,Washington,WA,Multi-Family (2-4 Unit),1320000.0,0.0,0.039370079,2275000.0,0.625,0.89591233
8/1/23,10/31/23,zip code,98117,Washington,WA,Single Family Residential,1000000.0,0.040582726,-0.00990099,1000000.0,0.038988026,0.081081081
4/1/12,6/30/12,zip code,98116,Washington,WA,Multi-Family (2-4 Unit),320000.0,0.0,0.196261682,895000.0,0.36121673,0.991101224
11/1/15,1/31/16,zip code,98115,Washington,WA,Condo/Co-op,240000.0,0.010526316,0.121495327,230000.0,-0.041666667,0.21116377
9/1/21,11/30/21,zip code,98107,Washington,WA,Condo/Co-op,475000.0,0.117647059,0.030368764,444750.0,-0.053522026,-0.003919373
6/1/23,8/31/23,zip code,98199,Washington,WA,All Residential,1095000.0,-0.01306895,-0.0875,1050000.0,-0.124270225,-0.121338912
12/1/14,2/28/15,zip code,98188,Washington,WA,Single Family Residential,253000.0,-0.030651341,0.150428796,267475.0,-0.018350307,0.156648649
3/1/16,5/31/16,zip code,98168,Washington,WA,All Residential,275000.0,-0.061273255,0.10330993,295000.0,0.017416796,0.08276748
1/1/14,3/31/14,zip code,98168,Washington,WA,Condo/Co-op,95450.0,0.24934555,0.365522175,110000.0,-0.043478261,0.164637374
5/1/19,7/31/19,zip code,98188,Washington,WA,Townhouse,410000.0,0.389830508,0.39693356,259975.0,0.0,-0.016736006
2/1/24,4/30/24,zip code,98132,Washington,WA,All Residential,343500.0,0.0,-0.25326087,330975.0,-0.026472535,-0.264418269
6/1/12,8/31/12,zip code,98125,Washington,WA,All Residential,325000.0,0.06557377,0.124567474,314950.0,-0.015473585,0.105087719
8/1/12,10/31/12,zip code,98109,Washington,WA,Single Family Residential,650000.0,-0.086757991,-0.085794655,725000.0,0.018294182,0.124031008
1/1/17,3/31/17,zip code,98148,Washington,WA,Condo/Co-op,162000.0,0.193370166,0.591355599,154725.0,-0.029937304,0.106063422
12/1/23,2/29/24,zip code,98112,Washington,WA,Single Family Residential,1913500.0,0.291160594,0.167622651,1982500.0,-0.066839256,0.201515152
7/1/22,9/30/22,zip code,98188,Washington,WA,Condo/Co-op,265000.0,-0.013953488,0.193693694,285750.0,0.002631579,0.166326531
8/1/13,10/31/13,zip code,98122,Washington,WA,Multi-Family (2-4 Unit),564000.0,0.123505976,0.105882353,362888.0,-0.036010668,-0.326738404
12/1/17,2/28/18,zip code,98178,Washington,WA,Condo/Co-op,184725.0,-0.228705637,,134950.0,0.018875047,
6/1/13,8/31/13,zip code,98105,Washington,WA,Condo/Co-op,315000.0,-0.015625,0.245059289,264475.0,-0.110185886,-0.058807829
12/1/22,2/28/23,zip code,98107,Washington,WA,All Residential,824950.0,0.057628205,0.012208589,825000.0,-0.011945874,-0.071991001
11/1/21,1/31/22,zip code,98168,Washington,WA,Townhouse,620675.0,0.0,1.759168704,529950.0,-0.018564766,0.092736739
1/1/17,3/31/17,zip code,98117,Washington,WA,Townhouse,639950.0,0.0,0.147892377,594500.0,-0.071021174,0.080909091
7/1/13,9/30/13,zip code,98198,Washington,WA,Single Family Residential,238500.0,0.033810143,0.33988764,249000.0,0.037716191,0.185996666
9/1/12,11/30/12,zip code,98122,Washington,WA,All Residential,415500.0,-0.040969417,0.260045489,419000.0,0.023261493,0.19799857
5/1/20,7/31/20,zip code,98188,Washington,WA,Condo/Co-op,218500.0,-0.054010174,0.144278607,230250.0,0.15125,0.110039773
2/1/14,4/30/14,zip code,98132,Washington,WA,All Residential,207000.0,0.0430839,0.876716924,,,
12/1/22,2/28/23,zip code,98119,Washington,WA,Townhouse,1000000.0,0.0,0.063886377,1050000.0,-0.121338912,0.276673354
8/1/19,10/31/19,zip code,98106,Washington,WA,All Residential,542500.0,-0.044052863,0.049323017,527450.0,-0.004623514,-0.016868593
10/1/19,12/31/19,zip code,98126,Washington,WA,Single Family Residential,615000.0,-0.027629551,-0.008064516,644975.0,-3.88e-05,0.03196
4/1/12,6/30/12,zip code,98136,Washington,WA,Condo/Co-op,185500.0,0.155223416,-0.14516129,195000.0,0.182176417,-0.133237026
9/1/12,11/30/12,zip code,98198,Washington,WA,Townhouse,92800.0,-0.174927762,-0.053061224,86400.0,-0.068965517,-0.006896552
8/1/14,10/31/14,zip code,98110,Washington,WA,All Residential,549000.0,0.003656307,0.040758294,557500.0,-0.108,0.028597786
9/1/20,11/30/20,zip code,98148,Washington,WA,Multi-Family (2-4 Unit),527000.0,0.0,,,,
8/1/20,10/31/20,zip code,98198,Washington,WA,Townhouse,285000.0,-0.00260722,-0.100946372,317498.5,0.123888496,0.024196969
1/1/19,3/31/19,zip code,98125,Washington,WA,Townhouse,587000.0,0.0,-0.021666667,545000.0,0.043072183,-0.025044723
9/1/20,11/30/20,zip code,98107,Washington,WA,All Residential,797000.0,0.0,0.089579275,750000.0,3.33e-05,0.034482759
5/1/17,7/31/17,zip code,98199,Washington,WA,Single Family Residential,948500.0,-0.010432968,0.117196702,906225.0,-0.044570374,0.082059701
3/1/24,5/31/24,zip code,98103,Washington,WA,Multi-Family (2-4 Unit),1487500.0,0.0,0.081818182,1112500.0,-0.036796537,-0.258086029
9/1/13,11/30/13,zip code,98155,Washington,WA,Multi-Family (2-4 Unit),363000.0,-0.180586907,,679000.0,0.759067358,
4/1/20,6/30/20,zip code,98122,Washington,WA,Multi-Family (2-4 Unit),975000.0,0.0,-0.052478134,975000.0,-0.458333333,0.131090487
3/1/24,5/31/24,zip code,98117,Washington,WA,Townhouse,820950.0,0.026315789,-0.015056989,859900.0,0.074875,0.075009376
3/1/18,5/31/18,zip code,98105,Washington,WA,Multi-Family (2-4 Unit),1400000.0,,0.365853659,1185000.0,,0.324022346
10/1/18,12/31/18,zip code,98115,Washington,WA,Single Family Residential,855000.0,-0.014693172,0.055555556,850000.0,-0.055004308,0.133408894
9/1/13,11/30/13,zip code,98102,Washington,WA,Townhouse,671000.0,0.015128593,0.133445946,609500.0,-0.102356406,-0.198026316
6/1/23,8/31/23,zip code,98166,Washington,WA,Multi-Family (2-4 Unit),890072.0,0.0,,1075000.0,0.0,
7/1/14,9/30/14,zip code,98107,Washington,WA,Multi-Family (2-4 Unit),630000.0,0.0,-0.058014354,787500.0,0.05,0.26
3/1/18,5/31/18,zip code,98136,Washington,WA,Single Family Residential,815000.0,0.01875,0.081260365,735000.0,0.024425938,0.050075005
3/1/24,5/31/24,zip code,98105,Washington,WA,Townhouse,877500.0,0.0,0.044642857,899500.0,0.0,0.031241043
5/1/16,7/31/16,zip code,98112,Washington,WA,All Residential,978000.0,0.02952787,0.150588235,885000.0,-0.007847534,0.041176471
4/1/14,6/30/14,zip code,98155,Washington,WA,Condo/Co-op,164000.0,-0.03230565,0.31305044,144500.0,-0.19273743,-0.110632405
4/1/23,6/30/23,zip code,98108,Washington,WA,Multi-Family (2-4 Unit),803000.0,0.0,0.040829553,975000.0,0.141686183,0.114285714
8/1/17,10/31/17,zip code,98126,Washington,WA,Single Family Residential,593000.0,-0.021048287,0.088073394,625000.0,0.059322034,0.253761284
5/1/17,7/31/17,zip code,98133,Washington,WA,Single Family Residential,593050.0,0.031391304,0.1861,566500.0,0.03,0.206667022
1/1/19,3/31/19,zip code,98155,Washington,WA,Single Family Residential,615000.0,0.0,-0.053846154,629950.0,0.0,-0.029352851
5/1/22,7/31/22,zip code,98136,Washington,WA,All Residential,912500.0,-0.054404145,0.083471859,899475.0,2.78e-05,0.125750939
5/1/17,7/31/17,zip code,98118,Washington,WA,All Residential,575000.0,0.064814815,0.286353468,565400.0,0.028,0.285
3/1/16,5/31/16,zip code,98109,Washington,WA,Single Family Residential,1435000.0,0.210970464,0.939189189,1456944.0,0.055756522,0.514494802
4/1/12,6/30/12,zip code,98110,Washington,WA,Single Family Residential,565000.0,-0.056761269,0.036316948,550000.0,-0.029982363,0.000454752
7/1/13,9/30/13,zip code,98166,Washington,WA,All Residential,350000.0,0.01744186,0.141924959,375000.0,-0.013157895,0.139817629
1/1/13,3/31/13,zip code,98105,Washington,WA,Townhouse,378000.0,-0.120879121,-0.09352518,349950.0,-0.16668651,-0.02737632
2/1/15,4/30/15,zip code,98116,Washington,WA,Condo/Co-op,320000.0,-0.015384615,-0.098528065,419950.0,0.050006251,0.004665072
6/1/19,8/31/19,zip code,98148,Washington,WA,All Residential,435000.0,0.0,-0.054347826,440000.0,0.002277904,0.073170732
9/1/17,11/30/17,zip code,98112,Washington,WA,Condo/Co-op,485000.0,-0.184976684,0.010416667,522500.0,0.045,-0.225925926
1/1/16,3/31/16,zip code,98115,Washington,WA,All Residential,650000.0,0.04,0.2999818,629000.0,0.0,0.260521042
3/1/14,5/31/14,zip code,98112,Washington,WA,All Residential,811000.0,0.082777036,0.125216788,850000.0,-0.034090909,0.137504182
5/1/18,7/31/18,zip code,98127,Washington,WA,All Residential,744800.0,0.0,0.092402464,,,
8/1/15,10/31/15,zip code,98131,Washington,WA,Single Family Residential,275000.0,0.028037383,0.294269914,289970.0,-0.03981854,6.9e-05
12/1/23,2/29/24,zip code,98102,Washington,WA,All Residential,615000.0,-0.06676783,0.03101425,820000.0,0.171512251,0.223880597
1/1/13,3/31/13,zip code,98103,Washington,WA,Multi-Family (2-4 Unit),573250.0,0.169897959,-0.023424191,497500.0,0.036458333,-0.23637759
1/1/16,3/31/16,zip code,98105,Washington,WA,Townhouse,545000.0,0.0,0.029272899,549950.0,-0.022180735,0.135087719
11/1/20,1/31/21,zip code,98132,Washington,WA,All Residential,451150.0,0.002555556,0.432222222,500000.0,0.111111111,0.886792453
7/1/18,9/30/18,zip code,98115,Washington,WA,Multi-Family (2-4 Unit),1550000.0,0.0,1.297998517,1162475.0,-0.227591362,0.860108809
4/1/20,6/30/20,zip code,98109,Washington,WA,All Residential,611000.0,0.156320969,-0.028616852,799475.0,0.065966667,0.271025437
12/1/12,2/28/13,zip code,98177,Washington,WA,All Residential,461500.0,-0.012834225,0.281944444,499475.0,0.175235294,0.12241573
9/1/15,11/30/15,zip code,98131,Washington,WA,All Residential,275000.0,0.0,-0.009009009,229500.0,-0.208538814,-0.208484221
8/1/18,10/31/18,zip code,98136,Washington,WA,Single Family Residential,817000.0,0.002453988,0.142657343,774250.0,-0.006097561,0.067931034
5/1/18,7/31/18,zip code,98148,Washington,WA,Townhouse,509500.0,0.019,0.299744898,504500.0,0.0,0.286989796
4/1/12,6/30/12,zip code,98199,Washington,WA,Townhouse,390000.0,-0.048664471,0.148748159,389225.0,-0.050554946,0.060558583
3/1/14,5/31/14,zip code,98119,Washington,WA,Multi-Family (2-4 Unit),581700.0,0.0,0.13502439,687000.0,-0.101902085,0.145143143
10/1/16,12/31/16,zip code,98112,Washington,WA,Single Family Residential,1070000.0,-0.033860045,-0.173106646,986950.0,-0.148079413,-0.141782609
6/1/18,8/31/18,zip code,98107,Washington,WA,Multi-Family (2-4 Unit),962500.0,-0.106728538,-0.051724138,1350000.0,0.255813953,0.14893617
8/1/18,10/31/18,zip code,98103,Washington,WA,Townhouse,727000.0,-0.025436509,-0.040897098,699975.0,3.57e-05,-0.072850094
10/1/17,12/31/17,zip code,98177,Washington,WA,Single Family Residential,711000.0,-0.027359781,0.128571429,739475.0,-0.013901854,0.188007069
4/1/20,6/30/20,zip code,98104,Washington,WA,All Residential,654975.0,0.01945601,0.02821821,600000.0,-0.043824701,0.059275279
3/1/21,5/31/21,zip code,98168,Washington,WA,All Residential,530740.0,0.001396226,0.220091954,469974.5,0.002077825,0.069339022
11/1/14,1/31/15,zip code,98118,Washington,WA,All Residential,350000.0,0.029411765,0.177658143,379000.0,0.067906453,0.166243557
5/1/15,7/31/15,zip code,98121,Washington,WA,All Residential,469250.0,0.180503145,0.334044065,602700.0,0.031137725,0.386313974
11/1/17,1/31/18,zip code,98164,Washington,WA,All Residential,785800.0,-0.251619048,0.268442292,749000.0,0.034887737,0.0135318
9/1/22,11/30/22,zip code,98178,Washington,WA,Condo/Co-op,240000.0,-0.014373717,-0.604862822,294000.0,0.306666667,-0.005076142
2/1/20,4/30/20,zip code,98188,Washington,WA,Single Family Residential,490000.0,0.0,0.143523921,465000.0,-0.021052632,0.1625
2/1/23,4/30/23,zip code,98106,Washington,WA,Townhouse,592475.0,-0.012499698,-0.0885,619950.0,0.050762712,-0.067744361
10/1/20,12/31/20,zip code,98155,Washington,WA,Single Family Residential,687500.0,-0.033391916,0.082677165,675000.0,0.0,0.084424452
1/1/12,3/31/12,zip code,98133,Washington,WA,Townhouse,186000.0,-0.169642857,-0.255925593,215000.0,0.049164328,0.024053346
7/1/16,9/30/16,zip code,98199,Washington,WA,Townhouse,600000.0,-0.016393443,0.158177068,599000.0,0.0,0.174740145
2/1/23,4/30/23,zip code,98168,Washington,WA,Condo/Co-op,370000.0,0.088235294,0.138461538,480000.0,-0.076834311,0.627118644
6/1/22,8/31/22,zip code,98131,Washington,WA,Condo/Co-op,310000.0,,,,,
3/1/24,5/31/24,zip code,98133,Washington,WA,All Residential,740000.0,0.034965035,0.025641026,735000.0,0.006863108,0.027972028
7/1/20,9/30/20,zip code,98119,Washington,WA,All Residential,998000.0,0.045026178,0.115083799,849000.0,0.004733728,-0.051396648
11/1/13,1/31/14,zip code,98103,Washington,WA,Multi-Family (2-4 Unit),570500.0,0.070356473,0.145007526,850000.0,0.180571952,0.789473684
5/1/22,7/31/22,zip code,98198,Washington,WA,Multi-Family (2-4 Unit),825000.0,0.0,-0.017857143,755000.0,-0.076449775,0.218724778
12/1/23,2/29/24,zip code,98119,Washington,WA,Multi-Family (2-4 Unit),875000.0,0.0,,985000.0,,
8/1/23,10/31/23,zip code,98116,Washington,WA,Multi-Family (2-4 Unit),1275000.0,0.0,0.129317981,975000.0,-0.382716049,-0.411764706
12/1/18,2/28/19,zip code,98119,Washington,WA,Townhouse,915000.0,0.030985915,0.016723151,824250.0,-0.058,-0.191515449
9/1/23,11/30/23,zip code,98112,Washington,WA,Condo/Co-op,749750.0,0.013175676,-0.104241338,630000.0,0.016129032,-0.277522936
1/1/13,3/31/13,zip code,98108,Washington,WA,All Residential,280500.0,0.005376344,0.336350643,298800.0,0.067333452,0.195439088
12/1/16,2/28/17,zip code,98166,Washington,WA,All Residential,425000.0,-0.055555556,0.0,425000.0,5.88e-05,-0.021807929
10/1/16,12/31/16,zip code,98168,Washington,WA,Multi-Family (2-4 Unit),242000.0,0.0,-0.255384615,257350.0,0.0,-0.240855457
2/1/23,4/30/23,zip code,98106,Washington,WA,Multi-Family (2-4 Unit),710344.0,0.025489109,-0.033545578,,,
12/1/23,2/29/24,zip code,98144,Washington,WA,All Residential,699000.0,-0.014792211,0.059090909,669950.0,0.0,-0.028987608
11/1/22,1/31/23,zip code,98134,Washington,WA,Condo/Co-op,295000.0,,-0.309133489,,,
2/1/14,4/30/14,zip code,98110,Washington,WA,Single Family Residential,612500.0,0.032883642,0.206896552,720000.0,0.068249258,0.290322581
11/1/14,1/31/15,zip code,98136,Washington,WA,All Residential,469000.0,-0.011382799,0.07816092,464000.0,-0.052964588,0.091764706
11/1/20,1/31/21,zip code,98118,Washington,WA,Townhouse,599990.0,0.0,0.269887296,599950.0,-6.67e-05,0.200020002
3/1/17,5/31/17,zip code,98101,Washington,WA,All Residential,630000.0,0.041322314,-0.073529412,695000.0,0.068449979,0.086022345
2/1/17,4/30/17,zip code,98112,Washington,WA,Multi-Family (2-4 Unit),919000.0,,-0.364013841,775000.0,,
9/1/18,11/30/18,zip code,98144,Washington,WA,All Residential,700000.0,-0.04109589,-0.014084507,699925.0,-0.039883402,-3.57e-05
8/1/14,10/31/14,zip code,98115,Washington,WA,Multi-Family (2-4 Unit),645000.0,0.0,0.052202284,619950.0,0.064337525,0.333369179
12/1/23,2/29/24,zip code,98105,Washington,WA,Multi-Family (2-4 Unit),1460000.0,,0.028169014,1700000.0,,0.312741313
10/1/19,12/31/19,zip code,98122,Washington,WA,All Residential,795475.0,0.009486041,0.097206897,795000.0,0.0,0.096551724
9/1/22,11/30/22,zip code,98188,Washington,WA,Townhouse,342500.0,-0.069356701,-0.354990584,364950.0,0.065703022,-0.304857143
8/1/13,10/31/13,zip code,98103,Washington,WA,Multi-Family (2-4 Unit),660000.0,0.118644068,0.327967807,600000.0,0.019627836,0.20240481
11/1/14,1/31/15,zip code,98107,Washington,WA,All Residential,500000.0,-0.019607843,0.085187195,515500.0,0.031,0.099147122
1/1/22,3/31/22,zip code,98110,Washington,WA,All Residential,1179995.0,-0.03752447,0.311105556,1140990.0,0.088730916,0.16427551
12/1/23,2/29/24,zip code,98146,Washington,WA,Condo/Co-op,373975.0,-0.036146907,0.306462882,454500.0,0.381458967,0.2625
5/1/13,7/31/13,zip code,98115,Washington,WA,Townhouse,401000.0,0.121678322,0.129577465,399950.0,0.032195626,0.14434907
3/1/19,5/31/19,zip code,98109,Washington,WA,All Residential,723000.0,-0.039202658,0.112307692,633500.0,-0.081817523,-0.064875637
12/1/14,2/28/15,zip code,98119,Washington,WA,All Residential,510000.0,0.051546392,-0.072558647,549000.0,0.157007376,0.076528636
10/1/22,12/31/22,zip code,98188,Washington,WA,Single Family Residential,680000.0,0.103493042,0.142857143,677425.0,0.003741295,0.193700441
11/1/19,1/31/20,zip code,98105,Washington,WA,Single Family Residential,955000.0,-0.13179845,-0.014447884,990000.0,0.00456621,0.14454175
4/1/14,6/30/14,zip code,98110,Washington,WA,Single Family Residential,639000.0,-0.024427481,0.220047733,695000.0,-0.027972028,0.221441125
5/1/19,7/31/19,zip code,98118,Washington,WA,Condo/Co-op,330000.0,-0.053084648,-0.169811321,305000.0,-0.052795031,-0.202497621
2/1/24,4/30/24,zip code,98146,Washington,WA,Single Family Residential,859975.0,0.068291925,0.24634058,874500.0,0.143144726,0.173826291
7/1/23,9/30/23,zip code,98108,Washington,WA,Multi-Family (2-4 Unit),789000.0,0.0,0.117168142,,,
3/1/21,5/31/21,zip code,98166,Washington,WA,Townhouse,523000.0,0.046,0.56119403,520000.0,0.024630542,0.625
9/1/17,11/30/17,zip code,98199,Washington,WA,Single Family Residential,980000.0,0.014393519,0.082872928,950000.0,-0.029126214,0.151515152
9/1/16,11/30/16,zip code,98122,Washington,WA,Single Family Residential,774900.0,0.022970297,0.148,800000.0,0.0,0.088435374
6/1/17,8/31/17,zip code,98125,Washington,WA,Single Family Residential,691000.0,-0.013561742,0.218050414,635500.0,-0.007023492,0.155454545
5/1/14,7/31/14,zip code,98117,Washington,WA,Multi-Family (2-4 Unit),630000.0,0.045643154,-0.007874016,695500.0,0.07164869,0.783561995
5/1/12,7/31/12,zip code,98144,Washington,WA,Single Family Residential,415000.0,-0.005988024,0.0375,419475.0,-0.001131087,-0.010088496
6/1/18,8/31/18,zip code,98168,Washington,WA,Single Family Residential,414687.5,-0.078369819,0.120928504,400000.0,-0.056158565,0.142857143
8/1/12,10/31/12,zip code,98136,Washington,WA,All Residential,399000.0,0.024390244,0.131914894,435000.0,0.030805687,-0.015831538
